Date,USD,EUR,GBP,JPY100,CHF,AUD,CAD,SGD,HKD100
25-Aug-22,4.481,4.4761,5.2956,3.2756,4.6474,3.113,3.4613,3.2212,57.1141
26-Aug-22,4.476,4.4635,5.2938,3.2758,4.6451,3.1189,3.4574,3.2204,57.0504
29-Aug-22,4.49,4.4568,5.2398,3.24,4.6346,3.0797,3.4385,3.2101,57.2098
30-Aug-22,4.486,4.4856,5.2495,3.2371,4.6362,3.0909,3.4484,3.2119,57.1603
1-Sep-22,4.484,4.4921,5.1925,3.2139,4.5774,3.0509,3.4063,3.2008,57.1334
2-Sep-22,4.486,4.4699,5.1818,3.2013,4.5748,3.0469,3.4101,3.2011,57.1581
5-Sep-22,4.489,4.4508,5.1516,3.1989,4.5699,3.0507,3.4142,3.1968,57.1949
6-Sep-22,4.493,4.4687,5.198,3.1958,4.5922,3.0557,3.4251,3.2022,57.2444
7-Sep-22,4.506,4.456,5.167,3.1296,4.57,3.0222,3.4157,3.1957,57.4042
8-Sep-22,4.502,4.4961,5.1782,3.1264,4.608,3.0258,3.4291,3.2038,57.3554
9-Sep-22,4.4985,4.5304,5.2115,3.1427,4.6626,3.0698,3.4519,3.2162,57.316
12-Sep-22,4.506,4.5434,5.2328,3.1524,4.6962,3.0812,3.4595,3.2213,57.4086
13-Sep-22,4.509,4.5681,5.2715,3.1644,4.7368,3.0986,3.473,3.2299,57.4497
14-Sep-22,4.528,4.5235,5.2108,3.1357,4.7098,3.0473,3.4379,3.2212,57.6867
15-Sep-22,4.5345,4.5236,5.2296,3.1619,4.7092,3.0649,3.4438,3.2249,57.7894
19-Sep-22,4.548,4.5471,5.187,3.1766,4.7095,3.0503,3.4242,3.2317,57.9437
20-Sep-22,4.556,4.5706,5.2098,3.1816,4.7242,3.0671,3.4395,3.2397,58.0471
21-Sep-22,4.568,4.5538,5.1984,3.176,4.7361,3.0505,3.4169,3.2363,58.1963
22-Sep-22,4.5715,4.4901,5.1352,3.1562,4.7314,3.0131,3.3835,3.2182,58.2372
23-Sep-22,4.572,4.492,5.1362,3.2152,4.672,3.0271,3.3897,3.2199,58.2472
26-Sep-22,4.6,4.433,4.83,3.1953,4.6715,2.9914,3.3747,3.2054,58.6025
27-Sep-22,4.613,4.4483,4.9724,3.1946,4.6544,2.9911,3.3684,3.2144,58.7673
28-Sep-22,4.621,4.4177,4.9255,3.1935,4.6456,2.9574,3.3561,3.1942,58.8707
29-Sep-22,4.648,4.503,5.0171,3.2188,4.7467,3.0166,3.4041,3.2314,59.2117
30-Sep-22,4.643,4.5506,5.1458,3.208,4.7562,3.0119,3.3858,3.2385,59.1488
3-Oct-22,4.652,4.5627,5.173,3.2118,4.7224,2.9917,3.3801,3.2402,59.2619
4-Oct-22,4.647,4.5745,5.2599,3.211,4.6944,3.0164,3.4177,3.2517,59.1982
5-Oct-22,4.64,4.627,5.3054,3.2207,4.7357,3.0155,3.4302,3.2589,59.1105
6-Oct-22,4.633,4.5955,5.2659,3.2047,4.7242,3.024,3.4126,3.2588,59.0221
7-Oct-22,4.653,4.5632,5.1993,3.2099,4.7029,2.9863,3.3882,3.2566,59.2754
11-Oct-22,4.674,4.5268,5.1601,3.2073,4.667,2.9283,3.3789,3.2454,59.5422
12-Oct-22,4.687,4.5459,5.1318,3.2057,4.6987,2.9317,3.3922,3.2567,59.7085
13-Oct-22,4.69,4.5502,5.1979,3.1948,4.7003,2.9434,3.3941,3.2722,59.749
14-Oct-22,4.7,4.6004,5.3256,3.1897,4.7056,2.9779,3.4259,3.3059,59.8741
17-Oct-22,4.719,4.5973,5.3023,3.1748,4.703,2.9414,3.4114,3.3081,60.1162
18-Oct-22,4.72,4.6459,5.3695,3.1701,4.748,2.9788,3.4473,3.3272,60.132
19-Oct-22,4.723,4.6503,5.3535,3.1656,4.7477,2.9868,3.4374,3.3244,60.1664
20-Oct-22,4.73,4.6184,5.299,3.1552,4.7027,2.9492,3.427,3.3144,60.2648
21-Oct-22,4.739,4.6305,5.3077,3.1518,4.7117,2.9699,3.4383,3.323,60.3733
25-Oct-22,4.743,4.6889,5.361,3.1866,4.7449,3.0042,3.4633,3.3376,60.4242
26-Oct-22,4.728,4.7086,5.4188,3.1896,4.7541,3.0302,3.4772,3.3409,60.2316
27-Oct-22,4.715,4.7489,5.4755,3.2268,4.781,3.0638,3.4779,3.3537,60.0744
28-Oct-22,4.724,4.7212,5.4723,3.2334,4.7794,3.0583,3.492,3.3616,60.1937
31-Oct-22,4.728,4.7124,5.4883,3.1972,4.7465,3.0377,3.4739,3.3508,60.2347
1-Nov-22,4.734,4.689,5.4479,3.1913,4.7312,3.0435,3.485,3.3496,60.3111
2-Nov-22,4.743,4.6927,5.463,3.2162,4.7525,3.0455,3.4878,3.3598,60.4227
3-Nov-22,4.748,4.6678,5.4213,3.2244,4.7409,3.0235,3.4692,3.3531,60.4856
4-Nov-22,4.749,4.6421,5.3246,3.2071,4.6997,3.0075,3.4672,3.3522,60.4984
7-Nov-22,4.746,4.7166,5.3777,3.224,4.7655,3.0522,3.5111,3.3717,60.4601
8-Nov-22,4.745,4.7526,5.4629,3.2356,4.7924,3.0719,3.5146,3.3854,60.4474
9-Nov-22,4.72,4.7549,5.4507,3.2431,4.7875,3.0694,3.5127,3.3748,60.1328
10-Nov-22,4.7075,4.7202,5.3689,3.2221,4.7865,3.0213,3.4785,3.3579,59.9704
11-Nov-22,4.645,4.7314,5.423,3.2732,4.806,3.0708,3.4833,3.3577,59.2384
14-Nov-22,4.59,4.741,5.4066,3.3,4.8561,3.073,3.4631,3.3472,58.5691
15-Nov-22,4.5925,4.7399,5.4045,3.2712,4.8588,3.0784,3.4517,3.3454,58.6159
16-Nov-22,4.545,4.7063,5.3849,3.2423,4.806,3.0665,3.4201,3.3095,58.092
17-Nov-22,4.555,4.7254,5.4113,3.2631,4.8155,3.0573,3.4122,3.3185,58.1938
21-Nov-22,4.564,4.7027,5.4111,3.2519,4.7826,3.0383,3.4042,3.3142,58.4289
22-Nov-22,4.58,4.7,5.4314,3.2308,4.7878,3.0301,3.4103,3.3181,58.6495
23-Nov-22,4.576,4.7215,5.4367,3.2364,4.8092,3.0385,3.4185,3.3164,58.5353
24-Nov-22,4.525,4.7277,5.4771,3.2636,4.8205,3.0621,3.3943,3.2993,57.94
25-Nov-22,4.465,4.6516,5.4085,3.2203,4.7344,3.0233,3.3503,3.2551,57.1688
29-Nov-22,4.509,4.6808,5.414,3.2535,4.7619,3.0228,3.3559,3.2824,57.7292
30-Nov-22,4.48,4.6368,5.3666,3.2286,4.7029,3.0003,3.3021,3.2655,57.3734
1-Dec-22,4.41,4.6005,5.3321,3.2249,4.6785,3.0014,3.2861,3.2498,56.5544
2-Dec-22,4.401,4.6329,5.3921,3.2564,4.6954,2.9997,3.275,3.2554,56.534
5-Dec-22,4.372,4.6265,5.3946,3.2556,4.6789,2.9944,3.2639,3.252,56.2547
6-Dec-22,4.383,4.6,5.3468,3.2011,4.6514,2.9471,3.2273,3.2328,56.3868
7-Dec-22,4.41,4.6168,5.3542,3.2162,4.681,2.9525,3.2315,3.2472,56.651
8-Dec-22,4.411,4.6342,5.3797,3.2237,4.6841,2.9633,3.2237,3.251,56.6391
9-Dec-22,4.4015,4.6585,5.4037,3.24,4.7145,2.9908,3.2393,3.2596,56.5114
12-Dec-22,4.422,4.6506,5.4094,3.2322,4.7244,2.9959,3.2362,3.2637,56.8541
13-Dec-22,4.44,4.6775,5.4434,3.2239,4.7416,2.9948,3.2568,3.2772,57.1164
14-Dec-22,4.42,4.6976,5.4609,3.262,4.7583,3.0189,3.2574,3.2789,56.8189
15-Dec-22,4.411,4.7008,5.4643,3.2542,4.7656,3.0176,3.2525,3.271,56.7324
16-Dec-22,4.426,4.7132,5.4028,3.2234,4.7766,2.9738,3.2475,3.2633,56.9056
19-Dec-22,4.424,4.6943,5.3898,3.2472,4.7453,2.9707,3.2384,3.2604,56.8426
20-Dec-22,4.438,4.7087,5.3882,3.3258,4.7798,2.9619,3.2458,3.2729,57.0159
21-Dec-22,4.443,4.718,5.4071,3.3644,4.7898,2.9613,3.2633,3.2853,57.0156
22-Dec-22,4.432,4.7183,5.3796,3.3642,4.7976,2.9951,3.2624,3.2908,56.8818
23-Dec-22,4.432,4.7024,5.341,3.3409,4.7574,2.965,3.2524,3.2788,56.7965
27-Dec-22,4.424,4.708,5.346,3.3288,4.7514,2.9796,3.2613,3.2885,56.6998
28-Dec-22,4.435,4.7188,5.3255,3.3038,4.7668,2.9887,3.2764,3.293,56.9042
29-Dec-22,4.422,4.6979,5.3232,3.3039,4.7692,2.9835,3.2543,3.2809,56.7338
30-Dec-22,4.415,4.7068,5.3188,3.3283,4.7828,2.9903,3.2578,3.2845,56.6207
